[300.0, 300.0, 0.0][ 3.98175715e+02  5.99259872e+02 -1.68562315e-01]
[301.14, 300.0, 0.0][349.89371051 449.32398328   1.91683302]
[301.46999999999997, 300.0, 0.0][3.50459125e+02 4.48809531e+02 8.81267545e-02]
[301.65999999999997, 300.0, 0.0][325.8532371  374.30587646   2.01539492]
[301.84, 300.0, 0.0][3.26082950e+02 3.74316915e+02 8.05675496e-02]
[302.0, 300.0, 0.0][314.13131425 336.5514342    1.94318507]
[302.21, 300.0, 0.0][ 3.15110607e+02  3.37347664e+02 -1.57973390e-01]
[302.41999999999996, 300.0, 0.0][308.84680303 318.88511919   1.98968556]
[302.80999999999995, 300.0, 0.0][3.08906214e+02 3.18525000e+02 8.38432234e-02]
[303.30999999999995, 300.0, 0.0][304.80203058 309.12496908   1.94852786]
[303.72999999999996, 300.0, 0.0][3.05396914e+02 3.11152445e+02 2.38777836e-01]
[303.9, 300.0, 0.0][304.9680288  305.08856233   1.76742277]
[304.06, 300.0, 0.0][ 3.05352517e+02  3.04805405e+02 -1.87947043e-01]
[304.23, 300.0, 0.0][305.00452093 304.02335271   2.15820995]
[304.39000000000004, 300.0, 0.0][ 3.04215357e+02  3.04150050e+02 -1.71703830e-01]
[304.55000000000007, 300.0, 0.0][303.82235289 302.20401742   2.02028029]
[304.7100000000001, 300.0, 0.0][305.44712875 301.73022595  -0.31795187]
[304.8800000000001, 300.0, 0.0][305.08904923 300.57644493   2.10629134]
[305.04000000000013, 300.0, -0.003490658503988659][307.01943863 299.32824695  -0.34107284]
[305.38999786768034, 299.9987782720047, -0.0069813170079773175][306.87263422 299.50732388   1.81046395]
[305.5499939685932, 299.997661270357, -0.010471975511965976][307.64117939 298.6513155   -0.32403436]
[305.7099851956917, 299.99598578489844, -0.013962634015954635][307.54181332 298.55724905   1.89811761]
[305.86996959953314, 299.99375183604417, -0.017453292519943295][306.49714218 296.90324349  -0.35377233]
[306.02994523075813, 299.9909594510142, -0.020943951023931952][306.64551974 297.84845278   1.67368127]
[306.1899101401141, 299.9876086638329, -0.024434609527920613][ 3.07202142e+02  2.98872107e+02 -2.50683035e-01]
[306.3498623784791, 299.98369951532845, -0.02792526803190927][307.97696639 299.3176186    1.62237676]
[306.50979999688553, 299.9792320531327, -0.03141592653589793][3.08629544e+02 2.98816848e+02 3.54781355e-02]
[306.66972104654405, 299.9742063316802, -0.034906585039886584][307.94114408 299.55114043   1.96783579]
[306.8296235788671, 299.96862241220776, -0.03839724354387524][ 3.08141376e+02  2.99037020e+02 -5.59733744e-02]
[306.9895056454928, 299.96248036275375, -0.041887902047863905][308.92308086 301.098456     1.95957129]
[307.1493652983086, 299.95578025815706, -0.04537856055185256][ 3.09852762e+02  3.00738881e+02 -1.00612561e-01]
[307.31919029517303, 299.9480685501751, -0.04886921905584122][308.41276191 300.4126808    1.59399544]
[307.47899927714764, 299.9402525870078, -0.05585053606381854][308.42525234 300.65204484   0.62160895]
[307.63874979941676, 299.9313211462089, -0.06283185307179585][307.48504644 300.4190173    1.71941479]
[307.7984340759653, 299.9212746630842, -0.06981317007977318][308.41401827 299.77415968   0.47890816]
[307.9580443240069, 299.91011362728517, -0.07679448708775051][308.43736615 299.88722913   1.61740864]
[308.12754329188544, 299.8970713925036, -0.08377580409572782][3.08429242e+02 2.98680502e+02 1.95262044e-01]
[308.3965963638828, 299.8744783748039, -0.09075712110370515][308.61840497 300.48427611   1.72086789]
[308.5559378676613, 299.85997716197227, -0.09773843811168247][ 3.08383520e+02  3.00865774e+02 -1.53779361e-01]
[308.7151742516584, 299.8443638980108, -0.10471975511965978][308.69583873 301.16844294   1.64346609]
[308.87429775491734, 299.82763934388794, -0.11170107212763708][ 3.09117335e+02  3.01732036e+02 -2.40713498e-02]
[309.04323830117465, 299.80868962541285, -0.11868238913561441][308.64401917 300.25594894   1.52698299]
[309.2021127824717, 299.7897449904838, -0.12566370614359174][3.07255113e+02 2.98723066e+02 3.16232331e-02]
[309.36085113468204, 299.7696916731135, -0.13264502315156904][308.12813738 298.74720549   1.68540845]
[309.51944562112226, 299.74853065067236, -0.13962634015954636][ 3.07958995e+02  2.99708240e+02 -3.00240716e-01]
[309.6778885121209, 299.72626295451875, -0.1466076571675237][308.52096042 300.82141974   1.72808676]
[309.8460648087246, 299.70142883966315, -0.153588974175501][3.08971778e+02 3.01058746e+02 1.53328974e-01]
[310.00418134975604, 299.6769511058577, -0.16057029118347832][ 3.09596690e+02  3.01327169e+02 -1.31142246e-01]
[310.16212315216774, 299.65137011582704, -0.16755160819145565][311.71647185 300.41682767  -0.31605209]
[310.319882518099, 299.62468711635245, -0.17453292519943298][310.71303207 300.54182397  -0.33648802]
[310.47745175858097, 299.59690340792577, -0.1815142422074103][ 3.08747049e+02  3.01544041e+02 -1.91974551e-01]
[310.63482319391113, 299.5680203446857, -0.18849555921538763][308.92730905 301.27769736  -0.30972356]
[310.7919891540277, 299.538039334352, -0.19547687622336493][309.99070855 301.11975649  -0.40520333]
[310.94894197888357, 299.50696183815677, -0.20245819323134223][ 3.11676354e+02  2.97652563e+02 -3.06056663e-01]
[311.1154697713155, 299.47277859156196, -0.2059488517353309][ 3.12574903e+02  2.98902946e+02 -2.91762084e-01]
[311.27208855351734, 299.44005922326727, -0.20943951023931956][3.12564684e+02 2.97696304e+02 1.43330424e-01]
[311.4579365976568, 299.4005560020119, -0.21293016874330825][ 3.11413994e+02  2.97478396e+02 -2.27076906e-01]
[311.72183888911405, 299.34349830696897, -0.2164208272472969][ 3.09701435e+02  2.98702060e+02 -1.46172963e-01]
[311.87810645364755, 299.30914065462224, -0.21991148575128555][309.93204381 297.20287787  -0.57529916]
[312.0342531355577, 299.2742377359988, -0.22340214425527424][3.10894138e+02 2.97624121e+02 1.09868000e-01]
[312.1902770322466, 299.2387899763797, -0.22689280275926288][3.11890867e+02 2.97703293e+02 1.47964461e-01]
[312.3461762426123, 299.20279780768465, -0.23038346126325154][ 3.11811364e+02  2.97213825e+02 -4.70289085e-02]
[312.501948867072, 299.1662616684669, -0.2338741197672402][ 3.12228919e+02  2.97948222e+02 -1.51899782e-01]
[312.6575930075855, 299.12918200390783, -0.23736477827122887][3.12770081e+02 2.97076264e+02 1.51757990e-01]
[312.81310676767805, 299.09155926581144, -0.24085543677521754][313.47612287 297.20019863  -0.46635243]
[312.9684882524636, 299.0533939125989, -0.2443460952792062][ 3.15883458e+02  2.97765763e+02 -1.99776684e-01]
[313.12373556866777, 299.01468640930295, -0.2443460952792062][ 3.16559952e+02  2.95922223e+02 -3.06413189e-01]
[313.28868584213467, 298.973559687051, -0.2443460952792062][ 3.16444529e+02  2.95402460e+02 -6.10238374e-02]
[313.44393315833884, 298.9348521837551, -0.2443460952792062][ 3.15345345e+02  2.95246872e+02 -2.26938000e-01]
[313.599180474543, 298.89614468045914, -0.2443460952792062][ 3.16250667e+02  2.95536272e+02 -2.66737842e-01]
[313.7544277907472, 298.8574371771632, -0.2443460952792062][314.63090635 296.45901147  -0.57549099]
[313.90967510695134, 298.81872967386727, -0.2443460952792062][314.98288615 296.36804994  -0.41920389]
[314.0649224231555, 298.7800221705713, -0.2443460952792062][3.14454694e+02 2.97034521e+02 2.09362426e-01]
[314.2201697393597, 298.7413146672754, -0.2443460952792062][ 3.15204172e+02  2.97187102e+02 -1.15855283e-01]
[314.37541705556384, 298.70260716397945, -0.2443460952792062][314.34949371 298.26529306  -0.36058176]
[314.530664371768, 298.6638996606835, -0.2443460952792062][ 3.13457447e+02  2.97693230e+02 -1.83535735e-01]
[314.6859116879722, 298.6251921573876, -0.2443460952792062][315.37550702 297.49535279  -0.61430067]
[314.84115900417635, 298.58648465409163, -0.2443460952792062][316.24598762 296.04468044  -0.43970691]
[314.9964063203805, 298.5477771507957, -0.2443460952792062][317.57512098 298.28013151  -0.45294772]
