[300.0, 300.0, 0.0][4.02211021e+02 5.99301297e+02 3.80905883e-01]
[301.18, 300.0, 0.0][307.62956149 306.59122229   2.39820783]
[301.52, 300.0, 0.0][315.50297671 317.53452081  -1.81819941]
[301.68, 300.0, 0.0][304.23498919 302.23978016   3.0372932 ]
[301.86, 300.0, 0.0][304.20941864 309.42179229  -0.62867812]
[302.12, 300.0, 0.0][301.62263914 301.6709442    3.26085985]
[302.37, 300.0, 0.0][302.62966978 304.74571263  -1.76534797]
[302.63, 300.0, 0.0][303.06077041 299.49987587   3.22414262]
[302.87, 300.0, 0.0][304.64800395 306.81138582  -0.9611338 ]
[303.3, 300.0, 0.0][303.91272132 302.3108       3.28769525]
[303.58, 300.0, 0.0][309.16145007 302.12762956   0.81953002]
[303.89, 300.0, 0.0][304.17166816 298.63385859   3.14311092]
[304.06, 300.0, 0.0][305.44981435 291.44971706   0.34783491]
[304.22, 300.0, 0.0][305.55241907 298.70566152   2.98452982]
[304.38000000000005, 300.0, 0.0][ 3.03747993e+02  3.06835783e+02 -2.48947889e-01]
[304.5400000000001, 300.0, 0.0][305.05766606 300.27694209   3.53208363]
[304.7000000000001, 300.0, 0.0][315.96882643 299.4702307    0.32974655]
[304.8600000000001, 300.0, 0.0][307.66735986 299.6025425    3.31194593]
[305.02000000000015, 300.0, 0.0][308.40066201 322.21206292  -2.04264153]
[305.19000000000017, 300.0, 0.0][307.0045901  300.24956879   3.11923247]
[305.3500000000002, 300.0, 0.0][3.05116076e+02 2.95058038e+02 2.51647475e-01]
[305.5100000000002, 300.0, 0.0][304.39857202 299.90797541   3.01527702]
[305.67000000000024, 300.0, 0.0][308.28518186 301.46840159  -0.848964  ]
[305.83000000000027, 300.0, 0.0][304.23540897 300.38362804   3.20510285]
[305.9900000000003, 300.0, 0.0][ 3.03172823e+02  3.09546598e+02 -1.44151903e-01]
[306.1500000000003, 300.0, 0.0][304.95958051 300.95835514   2.88963279]
[306.31000000000034, 300.0, 0.0][306.61484874 296.25929643  -1.33028695]
[306.47000000000037, 300.0, 0.0][305.81651987 300.10977151   3.13989012]
[306.6400000000004, 300.0, 0.0][ 3.04636368e+02  3.02399635e+02 -2.67460776e-01]
[306.8700000000004, 300.0, 0.0][308.09874825 299.96729531   2.91707315]
[307.0300000000004, 300.0, 0.0][311.19677467 311.07214618  -1.06043606]
[307.19000000000045, 300.0, 0.0][307.71684046 302.2813338    2.92523041]
[307.3500000000005, 300.0, 0.0][298.42441118 315.45633159   1.43463632]
[307.5100000000005, 300.0, 0.0][305.75621135 299.45442933   3.42192632]
[307.6700000000005, 300.0, 0.0][3.14248928e+02 3.00979835e+02 2.15749904e-01]
[307.83000000000055, 300.0, 0.0][306.91070976 297.29405962   3.03814048]
[307.9900000000006, 300.0, 0.0][307.38444525 264.38428115  -0.75688253]
[308.1600000000006, 300.0, 0.0][308.0476786  296.5788419    3.66876756]
[308.3200000000006, 300.0, 0.0][305.72362896 292.09827787   1.63803742]
[308.48000000000064, 300.0, 0.0][309.46767534 300.64403215   3.49648088]
[308.64000000000067, 300.0, 0.0][305.71590903 286.37481505  -1.13444325]
[308.8000000000007, 300.0, 0.2][308.39425109 298.54506934   2.98021554]
[309.1599978067575, 300.0012566345095, 0.39999999999999997][301.29490877 301.47966387  -0.5039223 ]
